spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],hidden_size,learning_rate,lstm_layers,type_flag
395210,TFT_LARGE_WEATHER,4,0.7256053807688561,0.3203793970859023,0.7717529654342671,26.41392264274442,0.1720185790697692,1.5523461274028911,0.0001044748025622491,0.0009428112710017787,96,0.0001,2,TRAIN
395244,TFT_LARGE_WEATHER,1,0.9480149004464591,0.031356372926701966,0.06717951273942677,5.5671170428567445,0.1720185790697692,1.5523461274028911,7.969147670352729e-05,0.0007191592670787216,96,0.0001,2,TRAIN
395244,TFT_LARGE_WEATHER,2,0.900792973727526,0.0457830876234762,0.09279843378793072,8.000259663568619,0.1720185790697692,1.5523461274028911,7.969147670352729e-05,0.0007191592670787216,96,0.0001,2,TRAIN
395244,TFT_LARGE_WEATHER,3,0.8596841238592923,0.05647548174755717,0.11035545442761097,9.9583327976542,0.1720185790697692,1.5523461274028911,7.969147670352729e-05,0.0007191592670787216,96,0.0001,2,TRAIN
395244,TFT_LARGE_WEATHER,4,0.8349476902794642,0.06333803578632878,0.11967973394823644,11.395171630502503,0.1720185790697692,1.5523461274028911,7.969147670352729e-05,0.0007191592670787216,96,0.0001,2,TRAIN
395251,TFT_LARGE_WEATHER,1,0.8048190526171183,0.15513022673878496,0.4000223386453577,11.546985527270353,0.1720185790697692,1.5523461274028911,0.00010452157777142316,0.0009432333842131102,96,0.0001,2,UNSEEN
395251,TFT_LARGE_WEATHER,2,0.6915602486250381,0.2115809527419623,0.5029234315496456,16.042172419543103,0.1720185790697692,1.5523461274028911,0.00010452157777142316,0.0009432333842131102,96,0.0001,2,UNSEEN
395251,TFT_LARGE_WEATHER,3,0.6336808423956997,0.24046893846998288,0.5481589323936441,18.701901258379696,0.1720185790697692,1.5523461274028911,0.00010452157777142316,0.0009432333842131102,96,0.0001,2,UNSEEN
395251,TFT_LARGE_WEATHER,4,0.5836057894740628,0.26260670889889437,0.58446694634829,20.476266146879787,0.1720185790697692,1.5523461274028911,0.00010452157777142316,0.0009432333842131102,96,0.0001,2,UNSEEN
395285,TFT_LARGE_WEATHER,1,0.9260950727604003,0.007550863382265359,0.01690672830904657,7.606150041677125,0.1720185790697692,1.5523461274028911,0.00010469205630347129,0.0009447718325043433,96,0.0001,2,UNSEEN
395285,TFT_LARGE_WEATHER,2,0.8142114601949259,0.012848119091251966,0.026813497530501156,11.89300139814805,0.1720185790697692,1.5523461274028911,0.00010469205630347129,0.0009447718325043433,96,0.0001,2,UNSEEN
