spring_id,model,horizon,nse,mae,rmse,smape,emissions training [kg CO₂],energy training [kWh],emissions inference [kg CO₂],energy inference [kWh],head_size,num_heads,ff_dim,num_transformer_blocks,mlp_units
396291,TRANSFORMER_ENERGY,3,0.922780582451416,0.03741956373103629,0.048614144788763726,9.745010936828393,0.00026957178098581467,0.00243269484339074,1.6836265239389947e-05,0.0001519353972438901,8,4,16,1,64
396291,TRANSFORMER_ENERGY,4,0.9172731773848711,0.038662030105990744,0.05031679867179225,10.113619095538,0.00026957178098581467,0.00243269484339074,1.6836265239389947e-05,0.0001519353972438901,8,4,16,1,64
396333,TRANSFORMER_ENERGY,1,0.755498997734532,0.005569228724472587,0.006477035398443622,3.4619713682728115,0.00040047510280609037,0.003614004826247071,1.3533588828207714e-05,0.00012213107631129944,16,2,32,1,64
396333,TRANSFORMER_ENERGY,2,0.765142264585869,0.00510111206645211,0.006339967684580723,3.206464536805359,0.00040047510280609037,0.003614004826247071,1.3533588828207714e-05,0.00012213107631129944,16,2,32,1,64
396333,TRANSFORMER_ENERGY,3,0.7211577139403142,0.005667115674414833,0.0069006906659834985,3.557815111767449,0.00040047510280609037,0.003614004826247071,1.3533588828207714e-05,0.00012213107631129944,16,2,32,1,64
396333,TRANSFORMER_ENERGY,4,0.7247471413581148,0.005395548847865251,0.006853063970750858,3.3925175671604424,0.00040047510280609037,0.003614004826247071,1.3533588828207714e-05,0.00012213107631129944,16,2,32,1,64
396440,TRANSFORMER_ENERGY,1,0.9423451706794757,0.0007886437746288357,0.0009038314502279898,4.347983568366338,0.0005815239449904458,0.005247842697455563,1.5992008901736582e-05,0.00014431658034993127,16,2,16,1,64
396440,TRANSFORMER_ENERGY,2,0.8963418877851305,0.001012560306391389,0.0012119623508977044,5.648406157241178,0.0005815239449904458,0.005247842697455563,1.5992008901736582e-05,0.00014431658034993127,16,2,16,1,64
396440,TRANSFORMER_ENERGY,3,0.8970145649589646,0.0010206526103185905,0.0012080764848049637,5.6167739178185565,0.0005815239449904458,0.005247842697455563,1.5992008901736582e-05,0.00014431658034993127,16,2,16,1,64
396440,TRANSFORMER_ENERGY,4,0.7899914554270829,0.0013666424605216479,0.001725220700935494,7.598802997507285,0.0005815239449904458,0.005247842697455563,1.5992008901736582e-05,0.00014431658034993127,16,2,16,1,64
396705,TRANSFORMER_ENERGY,1,0.8850101078176719,0.027429313723939825,0.03912314191926132,30.98382061975218,0.0004468095589792661,0.004032140553182562,1.3733768474093427e-05,0.00012393755616804523,16,2,32,1,64
396705,TRANSFORMER_ENERGY,2,0.8361388671030471,0.03171674545663542,0.04670449390094313,36.0507860304695,0.0004468095589792661,0.004032140553182562,1.3733768474093427e-05,0.00012393755616804523,16,2,32,1,64
396705,TRANSFORMER_ENERGY,3,0.7940336263899516,0.03316057645217789,0.05236424147092453,35.42431741610567,0.0004468095589792661,0.004032140553182562,1.3733768474093427e-05,0.00012393755616804523,16,2,32,1,64
396705,TRANSFORMER_ENERGY,4,0.7623034998479926,0.0343848201108263,0.05625537901486672,34.96773577431869,0.0004468095589792661,0.004032140553182562,1.3733768474093427e-05,0.00012393755616804523,16,2,32,1,64
